,id,job_title,company_name,job_location,requirements,salary,indeed_url,job_description,date_posted,company_url,,,
469,3c2fcfce8f228c81,Software Engineer,NorthPoint Development,"Kansas City, MO 64151",EDI: 1 year,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ArxYED61EX4E5FNm1jl8vpuaK28vcfPTUYyqjCwAF-WmgngWTzglAdOXYs2WdS01Ljz4sckl9SsOhxwmNJMe-RsQOu7rXa3NSiQYsI-ujaiHvxmBbnS5cUbDF8r7XiQmlN9MM105C5hxqEWqECLwgIVMy34stm0LF05cbYcv66yRBXjIB92747Evsy95odzlRF74kvcK4MPcMkvvjFCim2j37-QRL18Vs8gXc9GTPGEoLL1acxpu51lSKIZJEuc5b3aCnA_BpEwU1UoDEjO5jmEgU7w3fWfpZWnVvCH8fP-pYV4LrW7LxWyqsmIExXl2IotG2RDhjNBkbkZoI9DYxOGP4TsgJzwbtw3AJ35OTRHjxCl4Qyb_2WcgyeNH3YlPuqqVWtLMImXvRNlSg_z6W8t5aAh_y0OsZTbz6LAnHiafEJQaBWDtbMy3f8ups9w_hbWmbib4czBg==&p=4&fvj=1&vjs=3,Provide day to day production support and off hours support as required..Exposure to Altova FlowForce& Altova MapForce or similar tools.,30+ days ago,https://www.indeed.com/cmp/Northpoint-Development,,,
470,4c615473c9d9952c,Python Developer,Seen by Indeed,"St. Louis, MO",,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZz6G2ZVf9e4MAodYpwS9QBsiLf797WaJ05ADKHkkPRzpv8COi5w3aLO7rpfze4xzVX0g-WBYACaTi6y2sZFK7CZsCqWk5JTgHtXjGz3YETnJgIvF3OID4JIUfrOkukvRSMI_by6COJ-J-Lnxoj7HTnQMeSO52Sks7n3Dr72ZDXgYGZ9FRQky4WBLgr2Y7nMvItaDnf6FpqdX8wL8bh68ooeNtKj13gZSGHxZU24koWrokJd9KKPoqod0-YeULfNRaHvmvGnW3nyp97ynbs9UX-iF5aDJMHtfn85Nb9fEX-e9JhLyr0HSH1p4r-CCm3AY-dVDW7vtNB6NCwjyJjSxh3dtrsGOovuUm28UmXwPgvMR4SUiIHivxp5dmIRuYu-vb0wSYAfQfsrqSr7B4HOjnbebXIz9mhEjtzgSZJywkDmLGdcMUYH1ail3shcnj3huQMIYvm2tx180lzo9gc_zksu2OCdFihvmVmqmQfdLL2adcAv3wDEW6B1xrHMhfSJVHA3uFUok2GFduwdSsUl_MYw3qc7a2JM9llUJQGkXGZxtFjAhPTSXYOQ=&p=5&fvj=1&vjs=3,,25 days ago,https://www.indeed.com,,,
471,6eab795f6a537fe7,Full Stack Software Developer,Confidential,"St. Louis, MO 63114",Ruby on Rails: 2 years,"$70,000 - $95,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CcBk3WLewL1uDWXswLFAnU0oK6RMecHvcylQsfrSt5HA_peMOvLcSSlqkkGEXYBZx6i8KzDcQ3w_7KIcfsvIHSfA6d3e2kzYBb3uAnn9nU0LIudRdvwYFgZ1dk4kThe1Ud5NGpvSg4dvBP_KEpmNHufoabU-2iusKJD-m2b_Uzfk564wAOMjavap9-m8C4TgT-Iv7mwpja1miY34uQHu7yy0YnZebR_SNAgwNItp4DPPlPSjYd23vvkIHRah6VHdtbLuPB75UmV2nLGX6jgtFCsx26L2tw2NjhebcqX8RbmYyHBmxZe6PTiEoJj6wx-23rsDlAPoH4Rw1kwE1lOyhW368kAGPtzl7mUiYLOrRGIrinx0DVY01iY9jivMtnTVtzLsx91vCQ_UZi31FOrhWkd2A84GcOjSLANRDVyS73HquSwDLqVKd9F2M2IY93w-szBnAaFOXX0TQ47tAzGyiJLeTJcpfB07o=&p=6&fvj=1&vjs=3,This position will be responsible for developing new features and adapting the software to meet the business and customer needs.,6 days ago,https://www.indeed.com,,,
472,8f02ad97dec40c17,Associate Software Engineer,"Vizient, Inc.",,,,https://www.indeed.com/rc/clk?jk=8f02ad97dec40c17&fccid=ab22e7c357e67bd4&vjs=3,"Resolve applications defects (debugging and bug cycle support)..They will code, test, debug, and deliver software in a team based environment.",5 days ago,"https://www.indeed.com/cmp/Vizient,-Inc.",,,
473,e7c5e67a7450cc9a,Associate Software Engineer,Duck Creek Technologies,,,,https://www.indeed.com/rc/clk?jk=e7c5e67a7450cc9a&fccid=cd44cc1babd364c4&vjs=3,"Understanding in Object-oriented design, Java or ..The Associate Software Engineer is responsible to design, code, and/or configure solutions for low complexity…",30+ days ago,https://www.indeed.com/cmp/Duck-Creek-Technologies,,,
474,8b3fb072e99bc36d,Manager Software Development,Pearson,,,,https://www.indeed.com/rc/clk?jk=8b3fb072e99bc36d&fccid=915b1c0ee87e5e8a&vjs=3,"+ Ensures that teams have appropriate product and technical specifications, direction, and resources to deliver products effectively by establishing realistic…",Today,https://www.indeed.com/cmp/Pearson,,,
475,10ac39eac6d36466,Junior Automation Engineer,Equifax,,,,https://www.indeed.com/rc/clk?jk=10ac39eac6d36466&fccid=34c446722f3cf576&vjs=3,"Reviewing requirements and writing test cases, In-Sprint Test Automation of UI and Services with Selenium, Rest Assured..Ownership (build it, own it, run it).",1 day ago,https://www.indeed.com/cmp/Equifax,,,
476,c39e41d90f01ce2d,Software Engineer,Leggett & Platt,,,,https://www.indeed.com/rc/clk?jk=c39e41d90f01ce2d&fccid=a1bbfa2c6032a2d8&vjs=3,"Leggett & Platt, Incorporated is seeking to hire a Software Engineer to assist with project related embedded software and program development.",15 days ago,https://www.indeed.com/cmp/Leggett-&-Platt-Inc.,,,
477,608224798f0f6954,Associate Senior Software Engineer,Cerner Corporation,,,,https://www.indeed.com/rc/clk?jk=608224798f0f6954&fccid=95fa2b94b684ec6b&vjs=3,"As an Associate Senior Software Engineer, you will be responsible for writing and configuring code for new and upgraded solutions in accordance with our client…",Just posted,https://www.indeed.com/cmp/Cerner-Corporation,,,
478,42f7c2ee9397efcf,C# Software Engineer,"World Wide Technology, Inc.",,,,https://www.indeed.com/rc/clk?jk=42f7c2ee9397efcf&fccid=14b5a49956ef18fa&vjs=3,"Able to support occasional domestic travel (up to ~10%) in support of project related activities which often include project kickoffs, releases, meetings, and…",30+ days ago,"https://www.indeed.com/cmp/World-Wide-Technology,-Inc.",,,
479,fb42cdd62b04dc6c,Automation Engineer,Mercy Health,,,,https://www.indeed.com/rc/clk?jk=fb42cdd62b04dc6c&fccid=11078451211bf0c6&vjs=3,"Day-one comprehensive health, vision and dental coverage, PTO, tuition reimbursement and employer-matched retirement funds are just a few of the great benefits…",Just posted,https://www.indeed.com/cmp/Mercy-5fb85cf9,,,
480,9a90d74627959846,Entry Level Accenture Technology Software Engineer Associate,Accenture,,,,https://www.indeed.com/rc/clk?jk=9a90d74627959846&fccid=a4e4e2eaf26690c9&vjs=3,"Manage the project diligently, working with your team to achieve project milestones..You will have numerous opportunities for training courses and…",30+ days ago,https://www.indeed.com/cmp/Accenture,,,
481,897326c649ea8f70,Software Engineer,Loren Cook Company,"Springfield, MO 65803 (Parkwood area)",,"$60,000 - $80,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A982j3mjiSRqYaMJ9PRtptcyBdqkjTrnKv-Ocv0w7LhJ5hE9JGTRO0h9fj6R4I1aKonHHDaOk3M2SjCnQFD9qEvY9mkLNwJF0ElMPhZxippj9dn1YtIqJ8l7s2RfJouO_wmvVTgOeELUSJDScqWilo2_X_O3C5m0TUypzRN2bd3SjJrWE1rFIbgjolm35mImS9EUDP8lNitPHQMX9mE6DI7rTFuy7iMCpgQIUI2CUhxQM7mQdBKvsg-8gQv7TmNWq9BJOp2eGGlKvHYt8foWKNuLK5HO3SzmV8GCaXTVHaejrLEW5hP4QBRI8So127y7qlMgoj72aov_jKeKRvrc0GLpOhtftmOBt3w-YDs1jisF6OI4aJiNmZf6TT_W65FGoo6vOqGqh1FQ8EPucrHyZ4&p=16&fvj=1&vjs=3,Develop and implement new software programs..Maintain and improve existing software programs..Communicate with various departments and members of management.,14 days ago,https://www.indeed.com/cmp/Loren-Cook-Company,,,
482,b7c32fce90182ec4,Application Developer,"W. W. Wood Products, Inc.","Cape Girardeau, MO 63703",Driver's License,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BBMSCrDvK25cI5QuieK4lm6n_eWWPwyb808fElDqlyJVSgGG7sD6NDjdbXMkxtB-8xxGqxetmUxfDG5bb2LOd51CN8zhgXoAdU5UhZKiyTxLo5QxPX6EPy65u4N45fmQHERI10n49TNapywT3_08yYWdMGJUGK52tcwKqhR2awbnmrbmPIY-MPPyfnXLGIYsYQLnNGuLykaWVhDhpCBbC_nGbUdLsr0JuiHoXmW1LSFMH74SnoeMEY_9BWjxNQmBy3Hmqggwy9sVYGXaekxQldXGxJ1CQ4000UcmiMVMVqUr7ODvS12IiE9ZAW7UaTX5SxVXixFGk8i8RjcNdXKVDk7bg5xVC3cE4wDBZ64hzM55GxAXu0eeMA_KlaF25XjyCYdezj6LrqsKcnsTiDXPEvZRygos6tpNUravDizhwTlRv7DJPhHBkutkCOh0WeFy62cXyojthQog==&p=17&fvj=1&vjs=3,The requirements for the position are good oral and written communication skills and a completed or currently enrolled in BS degree in Computer Science (or…,30+ days ago,https://www.indeed.com,,,
483,29b56b2ad42143b4,Entry Level - Software Developer,Smoothstack,United States,,"$55,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-PZ76-Buf7EcnCv0gKKLndR0YEV2kTxuAD_VKH6HEbZFGsVNkpiitjOp_daSiXpE3Pd_X3qe-bekUwRlgzVovAcCBt0z5yUU5xFBeE38vP8NN1cwM2zQW5_7-qCme8EqijBD20AWqh1zC1WOrrtv4fnm2bXFWCZZx46_CEpS82krVXxNtQ-NsJWrF7_7CzxbLfMmQuMd2HloV7NKFw5-iP0C3lrWCifninIPi7Pu1BNkK56wEkrk8WOOKbFpkBp-PJxULZgtRKpJyYiY9pnrQsnTQJxQDJsciLIuseMbreNKB9rSZOJYWj4QOpfLVGH1L3VX_gSCRunL5NyqlF7w1ISfHANh9S0xWQICUkypeAcYPRdW0AU2JBPbXSkfGWnwXLp4dByx8_v-lwoUKg7rv1V2UygTljusAQ==&p=0&fvj=1&vjs=3,"Net, Python or similar programming languages..Bachelor’s degree or minor in any of the following: Computer Science, Engineering, Statistics, Mathematics or…",30+ days ago,https://www.indeed.com,,,
484,c4ed3a337bf5813c,.NET Software Developer - US Remote,Vision Media,United States,.net: 4 years,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJ_NiDUn25TsccfMtQS5fdjkwEhZVGunI1iGscaADDmblPPsgmlKlNuTdWZpS6xDFNBRe-d0clMKZqjmBUgynTxGk4vUdI8xIwXdtECzZMsd1Up1w8BGX7v6O9uamiPIvXfuiVBdfXTlkngGrH7zCsQHGPgsJNj1Hu1czw2-Ahs6fof4xrAv5GIWgk2n2GMui5zSzsQ3t569xMm-9DgxDsR7CgCjy3JoRLhgfg31E1Ib731p0j_14YBDfgczaFB_3rWA4jxVQyph8XDhl6Ro8auXYDpcZGydwYQFVdspcLPfhi1Zv0LLIfAMRmsKCg9J90ROduZtGznL6-UGQZ3poB-vntsCOry7_oWNTsjMd4ywrHYjlsNZFjsqN4zUHvbiNrZG4pwdq7Nw7aZrbXgdAdvEi5I_OTdHUdCMfTOUl5_WwBNjkfzqwB36TdYg4PCxXG1uIenPJM89m1Sy07dCD1&p=1&fvj=1&vjs=3,"The ideal candidate will be a developer proficient in .NET..With a rich tradition in the entertainment industry, we specialize in physical and digital media,…",5 days ago,https://www.indeed.com/cmp/Vision-Media,,,
485,f988cdf34e6e7eb6,Java/AWS Cloud API Services Developer 3+ Years Experience,CapabilitySource,United States,Consulting: 1 year,$70 - $90 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D12SdW_L3_dl3RJ-8v0B3oqwFMTCz8a4oUEgzjrj84CdYHRWuGebBbve1IF1nEV5r7e4SCzQYkwslZLkzzs2dBGPggCOqafmbHJDsyR_mcf-XBht5ptF-j04Ou8A9I5-kw7j--L3INDCXxnneK4K7zAfxR2FHwEFiJKhfXgGT2GbscS-o7SomE41ETX4pMwIzaU2MO6YIK5uDoQxQ_YANqYn37mNa7qX1inbFyd5wZoBAkoOMZEJC8TUGhWfh5ENroj9X1LoHfRZPK69JhNm4PvkhFnlzOQOLGj7zw9qb59TzC25tm4C0CO05d27jdEAevyKDBS7EVk7dpahp8Ye78FfJga2J6dlPNqUcWtR20meIgmpOE2DqBgh5mIXqdcAtzCRY43-h0WCkQzY0-LtfCj3S3FNoreFGtOHlWY7Tiswz84jJBFT0kzrekpHSO1I_JPIp9NhQzG7kZ1Dm93UZ6SdAYilS-PV_I73-z5UfDYpfaL-zhonEt&p=2&fvj=1&vjs=3,"The custom services integrate, extend and enhance popular MarTech cloud technologies to meet the unique (bespoke) needs of enterprise marketing teams.",8 days ago,https://www.indeed.com,,,
486,e8ea3581740ad770,Senior Software Engineer [Remote],"240 Tutoring, Inc.",United States,Full-Stack: 7 years,$50 - $90 an hour,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C19l7jkAdaok4Xmia-FyRmB5IY-3YGOMCPkxn_a3xP-OYqL9cfgcMwISQULS_EjfHCGN8HvczAVjJDNotZEJ7uyOD1sZVhW5KjyaCU1HUtBvIo2c2o-5stKjkjaZ5n2-tnTwn7eONWSPKgCCfyR0_wuIR6sKtw7cOwPlQ59fVtqHFWllZHjDraHtInQ9h6IG6BI3fG9K_4teP2T5RjBMZ0wcAWBcPlioXpIXICxMb1z3h_ORT3jAquPVVF8yE2XXsK-HFm-RSAJxazimx1Z0wjYd_TKOHnLLteHjAcp0SvMIirQuA_ck6xkq9MXK74dcSIkag0JVDzwtdzLLXBmKCrtRrLf_dY_GgJFAmd39c4nacedpj3A3UWXeaK9ubn3V5FTS6_VQlj0btqHPDcqbYsVAIoSyRkASSoZzNxePJozA98DqDVSxPRNsjVAmALMy_-KP3sleLNanoTyTG6PNub&p=3&fvj=1&vjs=3,240 Tutoring is constantly striving to “be better”..Someone who knows how to ship quality code on time..Can speak intelligently about past projects and the…,6 days ago,"https://www.indeed.com/cmp/240-Tutoring,-Inc.",,,
487,048b1ea698f604f4,Senior Software Engineer,"Reinventing Geospatial, Inc.",United States,C++: 3 years,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AVKW1135Wy9M1uStkJmOBt07F7iWFAhnVVmiJxfaZmkabLBN_sKVLpzLsKvXaT1M8Bct2R7qSpVCq8gujlA2wZ60fubS_1FpFnfBD3LbWB4UsRuy0M9Q1aDhszaXkzY8oHmbmbmj4k8fGuAdIaCDKUp9nevckeO2J-iScyLiQkUdlxhw_Sm1y-IvLgsuqxuaEC2OwgvH4rUsVLt9uEFnRTdur6WtMpox--uxv-3zd5TLHOna7FrH6HuKf2EKLeP_DUGthXwpZY0JZPjOJieljSlfnNDa8jBgVvUHeKDDXMIFpazNqJiIhuHepVT074_U0ZxsG670KhoZxo3e3hE_5YHLxYNKq-MWRVpGYaWob5mL33B8bfJX6D1sQIkDHUOP4HofTJG1jP7h33ro-8gWZ4gfehdvidVo3bdrxYDxdu7qpny2XFMFrsBtSDli55zg9ygDXQpRDw4A==&p=4&fvj=1&vjs=3,"Development of customized code, scripts, modules, macro procedures, and libraries to implement specialized spatial analysis functions using languages such as…",14 days ago,https://www.indeed.com/cmp/Rgi-Corp.,,,
488,38ed0955fe4934ce,Full Stack/Back End Developer,"PavCon, LLC",United States,JavaScript: 3 years,"$77,345 - $166,454 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AcvyScSzxGX9e7tF2yOlgVOj93Rn6ts4Nhq9obcZl5__6xF54nqZyXQl0oo5T0znX4HLJMnN4SIEoKGTHn406D5EBQ55Nbh4vNGh3H961xeaGYxQPtGSead95wTJjpWyBlnG4EdMRCcK7D7ThAtRLm5I7igz-kNElR4p6MShUR2_lsMQuDPppD6UnUPMzWzk9ogLrruTU_vBRozjPJ86HQDmYsL_-oagmaTJay2GnjObQADzQ36Ow7EoK1EA6MjbNUYnVKC7uRA8mam5YM95mnzYkPsFCgCbNtvSWF_GCWH4ebDVq4P02VYXCMJcDC_AqiO3pTbZ4b9FMrz9-9TstHs7PL99cwuZnc_zObG3RO8CeDAPaIfSpQNBWEJ93mAsLfylx4nxAMK4ZPiNPXibKF-b8etrSQoRBsgpXdN9bWLnxSqglL50IUjO9pRLMqtulKx5uRxCEfvXiAJSCRtaKG&p=5&fvj=1&vjs=3,"Bachelor's degree in Computer Science, similar technical field of study or equivalent practical experience..We use git for version control and a mix of SQL and…",Today,"https://www.indeed.com/cmp/Pavcon,-LLC",,,
489,f1a7773c06a0db4f,JavaScript Software Developer - US Remote,Vision Media,United States,Software development: 4 years,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJ_NiDUn25TsccfMtQS5fdjkwEhZVGunI1iGscaADDmblPPsgmlKlNt3A6Znn0EoHSSSvmQdJ5Y4RaClq6Fspb882sSGncK2k12gzxVw6By1Rvmy4WFeUKQYg4BJw1ERIbMekuamGrwy6THSi0TpZ2VRfGbIgqyIkqGc8BdhRc2NQWSQw1iXJXYyW2inmHjChhw_xPgo9IvJqhkaPEkaPuFRQoCMtBWkyVEMk0paM_Aae_nST7HFKOrTFmCHlF5eujlxqOfKkY97sRD6bKOg1ebhnX5kz7d3DLjHMDPzp-V2nETAoXQPyA7cMf_ctyaJOEOZNlLNdYSMt-_ilYQuavmCPJBIRkqMPzxveU-pj1BaFuOHSj142_vZm9jGb8fldf08DugNXQV1qIcVwZHkwQEZ7JJg1hhnr-IUNQKkRuT746LnxY4k8__9XQeaaFZu-ICJ5Kh45aDvXDkmSiWpNK4B150-zI2KY=&p=6&fvj=1&vjs=3,Vision Media is looking for a software developer with extensive JavaScript experience and excellent software development skills to join a focused and agile team…,5 days ago,https://www.indeed.com/cmp/Vision-Media,,,
490,499757e9f0fa0b13,Senior Software Engineer - Front End (remote),Medsphere Systems Corporation,United States,Software engineer in enterprise environment: 8 years,"$93,000 - $120,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxrcBW7bG-pt-IzIAHdrZaewoYNJ4mitPNHYGOkCrmLeXVeiKhJGX9symQJFup0NLynPZGUxNB_zzVReCFhkdo0lluziVpibqexRxvMqM1u94FgAeBbCCtfz6VJK3Rv78SMcqf3YxDJeewPKq78OegbQEzpJnCMAo_9K9Xkkmhq54b77ptE1Zh2SOpeRvfh3jQgBf0T3qhbUJoNsTazfTlIJoz38zeYoYw45IHChcFdPtmHsMLEBuAvVCWkePY-yHzLY5XkP6uPCd8VGJmpg-2doYAWVb-X3TGg565aPxpxOOHWU1I89MYvRhe5KC9G4GWSDpMNXwNmlkWR5GzkQS7dkEMtf2cYIDJnRI316eEm7mWrXt8AZRpJx1uPmBX-vJQvq1j2JiACMITx_-8VE44Ihz7hxpEztSUUEQ_mTr8GV9_euDsRUUwyV0QTXgh8-Rtkt_cqIs35-5AhLthg-1EIFYjEXdaB-8JR9yHs1wSJw==&p=7&fvj=1&vjs=3,"Developing REST and/or SOAP based web services: 5 years (Required)..The work also includes developing web services and server side processes, and occasional…",30+ days ago,https://www.indeed.com,,,
491,bed6104b6aa03932,Front End Developer (Java Script) - Citizenship Required,"PavCon, LLC",United States,Web development: 3 years,"$7,000 - $12,000 a month",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AcvyScSzxGX9e7tF2yOlgVOj93Rn6ts4Nhq9obcZl5__6xF54nqZyXQl0oo5T0znW-PD_oKd1bzQB4sb9iZWjPAdUmUQvUwf5ebocVwSrSzUOIdtnBKETIJnpUgLsir17GFaYYDGFzP-E2RJmKiCcTJhU_yct06FdXxNFEaS5_j11DsIVOJZrSlYV-0al_ni9VkCFNuMuLbOmsWvTLahyvvTekOpkxvkD7g43dhyLRUC2XZukoi04Uz_pthAj6_fbawHLIHa0_4FBZTZIIIEAYPM7qcR5VSJV2hf9SIS7NUznai9Z0bEWrgG0Nd_eXh5ARj-0OZGdFBFTd9D2AkHBlgHxqV5QxFCAW7WGat4oMkv5jRHBLY3CyJSTqwvyoa99O7rTVAUApvth4syy1dZ9rJjjr-SztuhqfdLaKLCLeKzuk-in4X4pGLq8IX69gdQpV7WsugkJm3YCpBMUNh5nb0jMQZBb_r0-YewMzyZ17u3aGl1FR9yUW&p=8&fvj=1&vjs=3,"Node-js is the server side javascript framework used..Bachelor's degree in Computer Science, similar technical field of study or equivalent practical experience…",14 days ago,"https://www.indeed.com/cmp/Pavcon,-LLC",,,
492,686685b158e26c4d,DevOps Engineer,VSee,United States,Language: English,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A5qOCnKEjQcRZg6zGm3emjdtqfb5_3GD5wH3skJDumY4b-zv-hYP7TJTpxO3vZLy_6w10jzaWBC5NxBvTf-znHpZFbSdIUoLg6MpyjvZ6Djft5xk5uyhLZ3RypcTi4stChG2R96tobRnnCHtfAUjcMNjaM-_mULG2ZIrVrTKYvQFUAlcwvyPzYO8amTuppDuhgSXF54_rCYtpzpgF80N46GIutH-BYxTLpi6Q-KyrrECT6G8kXabUiUY4da173KEyPqXqkpn8LBmXdZxcvpMszUL7gkkXjYIBYdl9gUcv8Lr8A74TOlgGYnnDdZaa_JfZGi2NUX84tzYwI2G6Ds2uDUMaU3eXYt8t6fIeWYJCSwP_alz4STP0xtU-_lzSKe5XlpHR1YYK5LjCaMJ294Sr0bIma3tFWlLSUfvUEbhURMJFikim8HasBq7GFn59lCggRcd4hlyH2Ow==&p=9&fvj=1&vjs=3,Design and develop new server-side applications geared towards scale and performance..Maintain and improve existing server-side applications.,6 days ago,https://www.indeed.com,,,
493,eaf02360de02c647,Sr. Ruby on Rails Developer (Remote/ Employee) Cybersecurity,Blue Lava,United States,Ruby on Rails: 5 years,"$75,000 - $166,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DU68ArD4a408cSRmVVdba3RfInP4vduNyDzFAFUxJRoXrYWbsSGaskBPxr9UBS259KUbkcfj0t0gpyLqCpe5uuSCzgMgfJDsgSOiE5sdto8T1oHj4UEUG0VDCARddIskLx0nEEaEFF_r-mT_p6bvAHDMfi2wqnrnEo_E__kjLJ2Yi8S1q9eOHia_jzKisEG9hnY7qJCD-LR88Nvsh_2XhrSlVDQlmlwawjfVdQzjOT9dxyrFQswz6-QE59kus4e80YmjuvWTV9slYNkdVQ1CV0k-kmhI3VXACFKWoNUVarYnyQtwDJcdQ1_b4TyPmmtoJD70DZSHp9wMGWsoFu6Yzff2H59K5Mde7UHKSiMhOYlS75tIZ5dWzKwvK78dV4V1EbR9iETv-g-EWwlo0ohl9k90Evxc1MRL2ToWSaSo-JwXdiOV1re9Ez_6jiKQ1_VPF8kPE3eplwWAxL9Ca6U7TXNlr_cvJhEPRjmG5nH3VJoq3pQjYicMZp&p=10&fvj=1&vjs=3,5 years of professional experience in Ruby on Rails..Ruby on Rails: 5 years (Required)..Experience building and deploying applications in AWS or another cloud…,7 days ago,https://www.indeed.com,,,
494,efb883eeac50aef7,Erlang Engineer,VSee,United States,Language: English,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A5qOCnKEjQcRZg6zGm3emjdtqfb5_3GD5wH3skJDumY4b-zv-hYP7TUeoa7MI7V5Yx67fu-p3kgIYeP8H7NxII1bSkxutI9ZVl4puf0e00E_C3AuhKHtg-KLGEIdWzWKgHx5bQurYXlrcGO0eNI0JOCHUKCGXLwD_f-m_7ax37VQsFoMSGoeKHK5_6Ri-tb40qmXviz7QhuKrw_Tq8GgeucrZQGmKlwzSKAW_yFpCBPFDNAI5onAOm8khbILzCOVBr7DfVS55ozzzGCGRiL7U-rh-1ASEi382VHW4pmgpen7zDqb5N9uFsJ_5kUX3iIy1atG453DSNkGvp6aCPP5VV0YrguDGSRECNYOoS8fxqRaIJE7L_xhvrDuJtPoONMTjKvP9C5yKD7_oiGC2RQ7ZmCi05-KUVR0Q5gI6ZLz-iVS5_vvGh2tploRdoTDk4Z2RLd_g1WktwBA==&p=11&fvj=1&vjs=3,Experienced in the use of the Erlang to deliver scalable server solutions..Work in a global remote-only engineering organization.,6 days ago,https://www.indeed.com,,,
495,152cbd0ce2408a8d,Senior PHP Developer,Fantasy Sports Sharks,United States,,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dnvqy_D-F6QIMiszqYf3XNEBeu8Bx8r9eEkt4ZyYnv38RTdCMBObd7FhYpaRWvZLACEhHACV7hJZ2_JZpUonPMsnpd_tA1Gj0K93FhczSP2JYNwfowLixoeOFdQt_ZesYL4MEA35poOdIYY1MdujMpvng4npE-R8AqB9ngdSOUXisIfFnO2G3_eHtPTvzLzJIaGO_c1rr-667NsUYbcRCXs_ub4Mj7mSAqWzKkZmwid-g_cBgeD-oltWq1QhdzoDl0kTtJm9YfHGpiE-wY2GvLRxsvGPa-sLTLmlD0OlLVYhODlfmtG0_CART9I98n75E20iW1eGVMuyXn81aCjmY7-I45CTAHflOankYQq1fwQB5VAWD3ty0gga_BlzrFE1FBzXJ7MNBjhoyvS2b_bzE3QRMrVuwsbo1MI1uMu8lQ-F2I8O6dwJigqB7ITrdwAboghqq7VuX9FA==&p=12&fvj=1&vjs=3,This position is 100% remote so no relocation or daily commute is necessary..You must have not require any sponsorship to work in the United States.,5 days ago,https://www.indeed.com,,,
496,1044345c5e3a4d35,Director of Software Development,"APEX Analytix, LLC",United States,,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRWCh3pHACACQRWpTc7eyQeIQFSvCGAOetUFGxrPps4ApfLD98ESCS339YAFbhA_dyN3kNuXqITtG7qaj_m9KjIeat2WUnzfwT0RZCoeMTT77IO0cWW3SUWESaj8eoIJ0aeTEj2QwZk9MawVvf_ADDb6CnCG_KInzEfa-DJfrzw6qj1aDWcHAAPGTyJsg_wScAbtGjR4B_gouDgyouMDRHhg1GwtieiabmfARRWTr0YIw4_OT9au9heHUPS9_0A-UpBT2BkI6SGSLZoI1tBbH9U20SJ5kJKDE0yuqqApgtHyNGRKIxg2NSFQCqt_G0MZjtzJGye0d0Kgi9ByygPwFLthn5CAk255RqWeqLRrlcpGUI-XBJKsKcfTNKc0j9ClIFFLnmZIoZJbwcFhc9ZumOYHjtsWpevpvtGilsTrLYekcBq-o8mKYBGYVSNLtr9XpwH-NoS0AkkLG7beaaYJMM09j1x37iUo5_B3QU4WInHDhswCNqpcdZ4GFIMIdzbW7ilpf7Tzt1vTKU3JDIB_rgz7f84sSbrg2HK8lpWaxyfE4XcX--svBoHgrWtbIlzZWUnEXwb5Zzy5B8o5LnNPFTNe4UQGnGrGYtF9tz1sj1zmG1IxpXzJKQXBuvrKoZHa-Bvtlo-ijxjOrKIMGNdXR4mkkX4Q18pde9V1t-Y43YOQ==&p=13&fvj=0&vjs=3,Involved in Solution Architecture with at least 5-10 years of development history with demonstrable experience in architecting and designing non-trivial systems…,18 days ago,https://www.indeed.com/cmp/Apex-Analytix,,,
